ID,Outcome,SUT,Confidence,dsa,lsa,conf*(1-norm_dsa)
2879,Pass,0,0,0,23.025850929940454,0
2880,Pass,0,0,0,23.025850929940454,0
2881,Pass,0,0,0,23.025850929940454,0
2882,Pass,0,0,0,23.025850929940454,0
2883,Pass,0,0,0,23.025850929940454,0
2884,Pass,0,0,0,23.025850929940454,0
2885,Pass,0,0,0,23.025850929940454,0
2886,Pass,0,0,0,23.025850929940454,0
2887,Pass,0,0,0,23.025850929940454,0
2888,Pass,0,0,0,23.025850929940454,0
2889,Pass,0,0,0,23.025850929940454,0
2890,Pass,0,0,0,23.025850929940454,0
2891,Pass,0,0,0,23.025850929940454,0
2892,Pass,0,0,0,23.025850929940454,0
2893,Pass,0,0,0,23.025850929940454,0
2894,Pass,0,0,0,23.025850929940454,0
2895,Pass,0,0,0,23.025850929940454,0
2896,Pass,0,0,0,23.025850929940454,0
2897,Pass,0,0,0,23.025850929940454,0
2898,Pass,0,0,0,23.025850929940454,0
2899,Pass,0,0,0,23.025850929940454,0
2900,Pass,0,0,0,23.025850929940454,0
2901,Pass,0,0,0,23.025850929940454,0
2902,Pass,0,0,0,23.025850929940454,0
2903,Pass,0,0,0,23.025850929940454,0
2904,Pass,0,0,0,23.025850929940454,0
2905,Pass,0,0,0,23.025850929940454,0
2906,Pass,0,0,0,23.025850929940454,0
2907,Pass,0,0,0,23.025850929940454,0
2908,Pass,0,0,0,23.025850929940454,0
2909,Pass,0,0,0,23.025850929940454,0
2910,Pass,0,0,0,23.025850929940454,0
2911,Pass,0,0,0,23.025850929940454,0
2912,Pass,0,0,0,23.025850929940454,0
2913,Pass,0,0,0,23.025850929940454,0
2914,Pass,0,0,0,23.025850929940454,0
2915,Pass,0,0,0,23.025850929940454,0
2916,Pass,0,0,0,23.025850929940454,0
2917,Pass,0,0,0,23.025850929940454,0
2918,Pass,0,0,0,23.025850929940454,0
2919,Pass,0,0,0,23.025850929940454,0
2920,Pass,0,0,0,23.025850929940454,0
2921,Pass,0,0,0,23.025850929940454,0
2922,Pass,0,0,0,23.025850929940454,0
2923,Pass,0,0,0,23.025850929940454,0
2924,Pass,0,0,0,23.025850929940454,0
2925,Pass,0,0,0,23.025850929940454,0
2926,Pass,0,0,0,23.025850929940454,0
2927,Pass,0,0,0,23.025850929940454,0
2928,Pass,0,0,0,23.025850929940454,0
2929,Pass,0,0,0,23.025850929940454,0
2930,Pass,0,0,0,23.025850929940454,0
2931,Pass,0,0,0,23.025850929940454,0
2932,Pass,0,0,0,23.025850929940454,0
2933,Pass,0,0,0,23.025850929940454,0
2934,Pass,0,0,0,23.025850929940454,0
2935,Pass,0,0,0,23.025850929940454,0
2936,Pass,0,0,0,23.025850929940454,0
2937,Pass,0,0,0,23.025850929940454,0
2938,Pass,0,0,0,23.025850929940454,0
2939,Pass,0,0,0,23.025850929940454,0
2940,Pass,0,0,0,23.025850929940454,0
2941,Pass,0,0,0,23.025850929940454,0
2942,Pass,0,0,0,23.025850929940454,0
2943,Pass,0,0,0,23.025850929940454,0
2944,Pass,0,0,0,23.025850929940454,0
2945,Pass,0,0,0,23.025850929940454,0
2946,Pass,0,0,0,23.025850929940454,0
2947,Pass,0,0,0,23.025850929940454,0
2948,Pass,0,0,0,23.025850929940454,0
2949,Pass,0,0,0,23.025850929940454,0
2950,Pass,0,0,0,23.025850929940454,0
2951,Pass,0,0,0,23.025850929940454,0
2952,Pass,0,0,0,23.025850929940454,0
2953,Pass,0,0,0,23.025850929940454,0
2954,Pass,0,0,0,23.025850929940454,0
2955,Pass,0,0,0,23.025850929940454,0
2956,Pass,0,0,0,23.025850929940454,0
2957,Pass,0,0,0,23.025850929940454,0
2958,Pass,0,0,0,23.025850929940454,0
2959,Pass,0,0,0,23.025850929940454,0
2960,Pass,0,0,0,23.025850929940454,0
2961,Pass,0,0,0,23.025850929940454,0
2962,Pass,0,0,0,23.025850929940454,0
2963,Pass,0,0,0,23.025850929940454,0
2964,Pass,0,0,0,23.025850929940454,0
2965,Pass,0,0,0,23.025850929940454,0
2966,Pass,0,0,0,23.025850929940454,0
2967,Pass,0,0,0,23.025850929940454,0
2968,Pass,0,0,0,23.025850929940454,0
2969,Pass,0,0,0,23.025850929940454,0
2970,Pass,0,0,0,23.025850929940454,0
2971,Pass,0,0,0,23.025850929940454,0
2972,Pass,0,0,0,23.025850929940454,0
2973,Pass,0,0,0,23.025850929940454,0
2974,Pass,0,0,0,23.025850929940454,0
2975,Pass,0,0,0,23.025850929940454,0
2976,Pass,0,0,0,23.025850929940454,0
2977,Pass,0,0,0,23.025850929940454,0
2978,Pass,0,0,0,23.025850929940454,0
2979,Pass,0,0,0,23.025850929940454,0
2980,Pass,0,0,0,23.025850929940454,0
2981,Pass,0,0,0,23.025850929940454,0
2982,Pass,0,0,0,23.025850929940454,0
2983,Pass,0,0,0,23.025850929940454,0
2984,Pass,0,0,0,23.025850929940454,0
2985,Pass,0,0,0,23.025850929940454,0
2986,Pass,0,0,0,23.025850929940454,0
2987,Pass,0,0,0,23.025850929940454,0
2988,Pass,0,0,0,23.025850929940454,0
2989,Pass,0,0,0,23.025850929940454,0
2990,Pass,0,0,0,23.025850929940454,0
2991,Pass,0,0,0,23.025850929940454,0
2992,Pass,0,0,0,23.025850929940454,0
2993,Pass,0,0,0,23.025850929940454,0
2994,Pass,0,0,0,23.025850929940454,0
2995,Pass,0,0,0,23.025850929940454,0
2996,Pass,0,0,0,23.025850929940454,0
2997,Pass,0,0,0,23.025850929940454,0
2998,Pass,0,0,0,23.025850929940454,0
2999,Pass,0,0,0,23.025850929940454,0
3000,Pass,0,0,0,23.025850929940454,0
3001,Pass,0,0,0,23.025850929940454,0
3002,Pass,0,0,0,23.025850929940454,0
3003,Pass,0,0,0,23.025850929940454,0
3004,Pass,0,0,0,23.025850929940454,0
3005,Pass,0,0,0,23.025850929940454,0
3006,Pass,0,0,0,23.025850929940454,0
3007,Pass,0,0,0,23.025850929940454,0
3008,Pass,0,0,0,23.025850929940454,0
3009,Pass,0,0,0,23.025850929940454,0
3010,Pass,0,0,0,23.025850929940454,0
3011,Pass,0,0,0,23.025850929940454,0
3012,Pass,0,0,0,23.025850929940454,0
3013,Pass,0,0,0,23.025850929940454,0
3014,Pass,0,0,0,23.025850929940454,0
3015,Pass,0,0,0,23.025850929940454,0
3016,Pass,0,0,0,23.025850929940454,0
3017,Pass,0,0,0,23.025850929940454,0
3018,Pass,0,0,0,23.025850929940454,0
3019,Pass,0,0,0,23.025850929940454,0
3020,Pass,0,0,0,23.025850929940454,0
3021,Pass,0,0,0,23.025850929940454,0
3022,Pass,0,0,0,23.025850929940454,0
3023,Pass,0,0,0,23.025850929940454,0
3024,Pass,0,0,0,23.025850929940454,0
3025,Pass,0,0,0,23.025850929940454,0
3026,Pass,0,0,0,23.025850929940454,0
3027,Pass,0,0,0,23.025850929940454,0
3028,Pass,0,0,0,23.025850929940454,0
3029,Pass,0,0,0,23.025850929940454,0
3030,Pass,0,0,0,23.025850929940454,0
3031,Pass,0,0,0,23.025850929940454,0
3032,Pass,0,0,0,23.025850929940454,0
3033,Pass,0,0,0,23.025850929940454,0
3034,Pass,0,0,0,23.025850929940454,0
3035,Pass,0,0,0,23.025850929940454,0
3036,Pass,0,0,0,23.025850929940454,0
3037,Pass,0,0,0,23.025850929940454,0
3038,Pass,0,0,0,23.025850929940454,0
3039,Pass,0,0,0,23.025850929940454,0
3040,Pass,0,0,0,23.025850929940454,0
3041,Pass,0,0,0,-0.0,0
3042,Pass,0,0,0,-0.0,0
3043,Pass,0,0,0,23.025850929940454,0
3044,Pass,0,0,0,23.025850929940454,0
3045,Pass,0,0,0,-0.0,0
3046,Pass,0,0,0,-0.0,0
3047,Pass,0,0,0,-0.0,0
3048,Pass,0,0,0,20.80430142290738,0
3049,Pass,0,0,0,-0.0,0
3050,Pass,0,0,0,23.025850929940454,0
3051,Pass,0,0,0,-0.0,0
3052,Pass,0,0,0,-0.0,0
3053,Pass,0,0,0,16.246027323113953,0
3054,Pass,0,0,0,4.968860953348562,0
3055,Pass,0,0,0,23.025850929940454,0
3056,Pass,0,0,0,13.301365471184832,0
3057,Pass,0,0,0,23.025850929940454,0
3058,Pass,0,0,0,23.025850929940454,0
3059,Pass,0,0,0,23.025850929940454,0
3060,Pass,0,0,0,7.2443286847327295,0
3061,Pass,0,0,0,23.025850929940454,0
3062,Pass,0,0,0,-0.0,0
3063,Pass,0,0,0,-0.0,0
3064,Pass,0,0,0,-0.0,0
3065,Pass,0,0,0,-0.0,0
3066,Pass,0,0,0,23.025850929940454,0
3067,Pass,0,0,0,23.025850929940454,0
3068,Pass,0,0,0,23.025850929940454,0
3069,Pass,0,0,0,23.025850929940454,0
3070,Pass,0,0,0,23.025850929940454,0
3071,Pass,0,0,0,23.025850929940454,0
3072,Pass,0,0,0,23.025850929940454,0
3073,Pass,0,0,0,23.025850929940454,0
3074,Pass,0,0,0,7.020265503588084,0
3075,Pass,0,0,0,23.025850929940454,0
3076,Pass,0,0,0,-0.0,0
3077,Pass,0,0,0,23.025850929940454,0
3078,Pass,0,0,0,-0.0,0
3079,Pass,0,0,0,-0.0,0
3080,Pass,0,0,0,-0.0,0
3081,Pass,0,0,0,-0.0,0
3082,Pass,0,0,0,-0.0,0
3083,Pass,0,0,0,-0.0,0
3084,Pass,0,0,0,-0.0,0
3085,Pass,0,0,0,0.0006767241185002053,0
3086,Pass,0,0,0,-0.0,0
3087,Pass,0,0,0,-0.0,0
3088,Pass,0,0,0,-0.0,0
3089,Pass,0,0,0,-0.0,0
3090,Pass,0,0,0,-0.0,0
3091,Pass,0,0,0,-0.0,0
3092,Pass,0,0,0,6.800594177362393,0
3093,Pass,0,0,0,-0.0,0
3094,Pass,0,0,0,0.0038613329947104584,0
3095,Pass,0,0,0,23.025850929940454,0
3096,Pass,0,0,0,23.025850929940454,0
3097,Pass,0,0,0,23.025850929940454,0
3098,Pass,0,0,0,23.025850929940454,0
3099,Pass,0,0,0,23.025850929940454,0
3100,Pass,0,0,0,23.025850929940454,0
3101,Pass,0,0,0,23.025850929940454,0
3102,Pass,0,0,0,23.025850929940454,0
3103,Pass,0,0,0,23.025850929940454,0
3104,Pass,0,0,0,23.025850929940454,0
3105,Pass,0,0,0,23.025850929940454,0
3106,Pass,0,0,0,23.025850929940454,0
3107,Pass,0,0,0,23.025850929940454,0
3108,Pass,0,0,0,23.025850929940454,0
3109,Pass,0,0,0,23.025850929940454,0
3110,Pass,0,0,0,23.025850929940454,0
3111,Pass,0,0,0,18.947946028844754,0
3112,Pass,0,0,0,23.025850929940454,0
3113,Pass,0,0,0,23.025850929940454,0
3114,Pass,0,0,0,23.025850929940454,0
3115,Pass,0,0,0,23.025850929940454,0
3116,Pass,0,0,0,-0.0,0
3117,Pass,0,0,0,-0.0,0
3118,Pass,0,0,0,1.51420171881523,0
3119,Pass,0,0,0,13.721770140363796,0
3120,Pass,0,0,0,20.092815599770685,0
3121,Pass,0,0,0,23.025850929940454,0
3122,Pass,0,0,0,23.025850929940454,0
3123,Pass,0,0,0,21.299438015655575,0
3124,Pass,0,0,0,23.025850929940454,0
3125,Pass,0,0,0,23.025850929940454,0
3126,Pass,0,0,0,23.025850929940454,0
3127,Pass,0,0,0,23.025850929940454,0
3128,Pass,0,0,0,23.025850929940454,0
3129,Pass,0,0,0,23.025850929940454,0
3130,Pass,0,0,0,23.025850929940454,0
3131,Pass,0,0,0,23.025850929940454,0
3132,Pass,0,0,0,7.453842730717511,0
3133,Pass,0,0,0,23.025850929940454,0
3134,Pass,0,0,0,7.891778380079483,0
3135,Pass,0,0,0,23.025850929940454,0
3136,Pass,0,0,0,23.025850929940454,0
3137,Pass,0,0,0,23.025850929940454,0
3138,Pass,0,0,0,23.025850929940454,0
3139,Pass,0,0,0,23.025850929940454,0
3140,Pass,0,0,0,23.025850929940454,0
3141,Pass,0,0,0,23.025850929940454,0
3142,Pass,0,0,0,23.025850929940454,0
3143,Pass,0,0,0,23.025850929940454,0
3144,Pass,0,0,0,23.025850929940454,0
3145,Pass,0,0,0,23.025850929940454,0
3146,Pass,0,0,0,23.025850929940454,0
3147,Pass,0,0,0,23.025850929940454,0
3148,Pass,0,0,0,23.025850929940454,0
3149,Pass,0,0,0,23.025850929940454,0
3150,Pass,0,0,0,23.025850929940454,0
3151,Pass,0,0,0,23.025850929940454,0
3152,Pass,0,0,0,23.025850929940454,0
3153,Pass,0,0,0,23.025850929940454,0
3154,Pass,0,0,0,23.025850929940454,0
3155,Pass,0,0,0,23.025850929940454,0
3156,Pass,0,0,0,23.025850929940454,0
3157,Pass,0,0,0,23.025850929940454,0
3158,Pass,0,0,0,23.025850929940454,0
3159,Pass,0,0,0,23.025850929940454,0
3160,Pass,0,0,0,23.025850929940454,0
3161,Pass,0,0,0,23.025850929940454,0
3162,Pass,0,0,0,23.025850929940454,0
3163,Pass,0,0,0,23.025850929940454,0
3164,Pass,0,0,0,23.025850929940454,0
3165,Pass,0,0,0,23.025850929940454,0
3166,Pass,0,0,0,23.025850929940454,0
3167,Pass,0,0,0,23.025850929940454,0
3168,Pass,0,0,0,23.025850929940454,0
3169,Pass,0,0,0,23.025850929940454,0
3170,Pass,0,0,0,23.025850929940454,0
3171,Pass,0,0,0,23.025850929940454,0
3172,Pass,0,0,0,23.025850929940454,0
3173,Pass,0,0,0,23.025850929940454,0
3174,Pass,0,0,0,23.025850929940454,0
3175,Pass,0,0,0,23.025850929940454,0
3176,Pass,0,0,0,23.025850929940454,0
3177,Pass,0,0,0,23.025850929940454,0
3178,Pass,0,0,0,23.025850929940454,0
3179,Pass,0,0,0,23.025850929940454,0
3180,Pass,0,0,0,23.025850929940454,0
3181,Pass,0,0,0,23.025850929940454,0
3182,Pass,0,0,0,23.025850929940454,0
3183,Pass,0,0,0,23.025850929940454,0
3184,Pass,0,0,0,23.025850929940454,0
3185,Pass,0,0,0,23.025850929940454,0
3186,Pass,0,0,0,23.025850929940454,0
3187,Pass,0,0,0,23.025850929940454,0
3188,Pass,0,0,0,23.025850929940454,0
3189,Pass,0,0,0,23.025850929940454,0
3190,Pass,0,0,0,23.025850929940454,0
3191,Pass,0,0,0,23.025850929940454,0
3192,Pass,0,0,0,23.025850929940454,0
3193,Pass,0,0,0,23.025850929940454,0
3194,Pass,0,0,0,23.025850929940454,0
3195,Pass,0,0,0,23.025850929940454,0
3196,Pass,0,0,0,23.025850929940454,0
3197,Pass,0,0,0,23.025850929940454,0
3198,Pass,0,0,0,23.025850929940454,0
3199,Pass,0,0,0,23.025850929940454,0
3200,Pass,0,0,0,23.025850929940454,0
3201,Pass,0,0,0,23.025850929940454,0
3202,Pass,0,0,0,23.025850929940454,0
3203,Pass,0,0,0,23.025850929940454,0
3204,Pass,0,0,0,23.025850929940454,0
3205,Pass,0,0,0,23.025850929940454,0
3206,Pass,0,0,0,23.025850929940454,0
3207,Pass,0,0,0,23.025850929940454,0
3208,Pass,0,0,0,23.025850929940454,0
3209,Pass,0,0,0,23.025850929940454,0
3210,Pass,0,0,0,23.025850929940454,0
3211,Pass,0,0,0,23.025850929940454,0
3212,Pass,0,0,0,23.025850929940454,0
3213,Pass,0,0,0,23.025850929940454,0
3214,Pass,0,0,0,23.025850929940454,0
3215,Pass,0,0,0,23.025850929940454,0
3216,Pass,0,0,0,23.025850929940454,0
3217,Pass,0,0,0,23.025850929940454,0
3218,Pass,0,0,0,23.025850929940454,0
3219,Pass,0,0,0,23.025850929940454,0
3220,Pass,0,0,0,23.025850929940454,0
3221,Pass,0,0,0,23.025850929940454,0
3222,Pass,0,0,0,23.025850929940454,0
3223,Pass,0,0,0,23.025850929940454,0
3224,Pass,0,0,0,23.025850929940454,0
3225,Pass,0,0,0,23.025850929940454,0
3226,Pass,0,0,0,23.025850929940454,0
3227,Pass,0,0,0,23.025850929940454,0
3228,Pass,0,0,0,23.025850929940454,0
3229,Pass,0,0,0,23.025850929940454,0
3230,Pass,0,0,0,23.025850929940454,0
3231,Pass,0,0,0,23.025850929940454,0
3232,Pass,0,0,0,23.025850929940454,0
3233,Pass,0,0,0,23.025850929940454,0
3234,Pass,0,0,0,23.025850929940454,0
3235,Pass,0,0,0,23.025850929940454,0
3236,Pass,0,0,0,23.025850929940454,0
3237,Pass,0,0,0,23.025850929940454,0
3238,Pass,0,0,0,23.025850929940454,0
3239,Pass,0,0,0,23.025850929940454,0
3240,Pass,0,0,0,23.025850929940454,0
3241,Pass,0,0,0,23.025850929940454,0
3242,Pass,0,0,0,23.025850929940454,0
3243,Pass,0,0,0,23.025850929940454,0
3244,Pass,0,0,0,23.025850929940454,0
3245,Pass,0,0,0,23.025850929940454,0
3246,Pass,0,0,0,23.025850929940454,0
3247,Pass,0,0,0,23.025850929940454,0
3248,Pass,0,0,0,23.025850929940454,0
3249,Pass,0,0,0,23.025850929940454,0
3250,Pass,0,0,0,23.025850929940454,0
3251,Pass,0,0,0,23.025850929940454,0
3252,Pass,0,0,0,23.025850929940454,0
3253,Pass,0,0,0,23.025850929940454,0
3254,Pass,0,0,0,23.025850929940454,0
3255,Pass,0,0,0,23.025850929940454,0
3256,Pass,0,0,0,23.025850929940454,0
3257,Pass,0,0,0,23.025850929940454,0
3258,Pass,0,0,0,23.025850929940454,0
3259,Pass,0,0,0,23.025850929940454,0
3260,Pass,0,0,0,23.025850929940454,0
3261,Pass,0,0,0,23.025850929940454,0
3262,Pass,0,0,0,23.025850929940454,0
3263,Pass,0,0,0,23.025850929940454,0
3264,Pass,0,0,0,23.025850929940454,0
3265,Pass,0,0,0,23.025850929940454,0
3266,Pass,0,0,0,23.025850929940454,0
3267,Pass,0,0,0,23.025850929940454,0
3268,Pass,0,0,0,23.025850929940454,0
3269,Pass,0,0,0,23.025850929940454,0
3270,Pass,0,0,0,23.025850929940454,0
3271,Pass,0,0,0,23.025850929940454,0
3272,Pass,0,0,0,23.025850929940454,0
3273,Pass,0,0,0,23.025850929940454,0
3274,Pass,0,0,0,23.025850929940454,0
3275,Pass,0,0,0,23.025850929940454,0
3276,Pass,0,0,0,23.025850929940454,0
3277,Pass,0,0,0,23.025850929940454,0
3278,Pass,0,0,0,23.025850929940454,0
3279,Pass,0,0,0,23.025850929940454,0
3280,Pass,0,0,0,23.025850929940454,0
3281,Pass,0,0,0,23.025850929940454,0
3282,Pass,0,0,0,23.025850929940454,0
3283,Pass,0,0,0,23.025850929940454,0
3284,Pass,0,0,0,23.025850929940454,0
3285,Pass,0,0,0,23.025850929940454,0
3286,Pass,0,0,0,23.025850929940454,0
3287,Pass,0,0,0,23.025850929940454,0
3288,Pass,0,0,0,23.025850929940454,0
3289,Pass,0,0,0,23.025850929940454,0
3290,Pass,0,0,0,23.025850929940454,0
3291,Pass,0,0,0,23.025850929940454,0
3292,Pass,0,0,0,23.025850929940454,0
3293,Pass,0,0,0,23.025850929940454,0
3294,Pass,0,0,0,23.025850929940454,0
3295,Pass,0,0,0,23.025850929940454,0
3296,Pass,0,0,0,23.025850929940454,0
3297,Pass,0,0,0,23.025850929940454,0
3298,Pass,0,0,0,23.025850929940454,0
3299,Pass,0,0,0,23.025850929940454,0
3300,Pass,0,0,0,23.025850929940454,0
3301,Pass,0,0,0,23.025850929940454,0
3302,Pass,0,0,0,23.025850929940454,0
3303,Pass,0,0,0,23.025850929940454,0
3304,Pass,0,0,0,23.025850929940454,0
3305,Pass,0,0,0,23.025850929940454,0
3306,Pass,0,0,0,23.025850929940454,0
3307,Pass,0,0,0,23.025850929940454,0
3308,Pass,0,0,0,23.025850929940454,0
3309,Pass,0,0,0,23.025850929940454,0
3310,Pass,0,0,0,23.025850929940454,0
3311,Pass,0,0,0,23.025850929940454,0
3312,Pass,0,0,0,23.025850929940454,0
3313,Pass,0,0,0,23.025850929940454,0
3314,Pass,0,0,0,23.025850929940454,0
3315,Pass,0,0,0,23.025850929940454,0
3316,Pass,0,0,0,23.025850929940454,0
3317,Pass,0,0,0,23.025850929940454,0
3318,Pass,0,0,0,23.025850929940454,0
3319,Pass,0,0,0,23.025850929940454,0
3320,Pass,0,0,0,23.025850929940454,0
3321,Pass,0,0,0,23.025850929940454,0
3322,Pass,0,0,0,23.025850929940454,0
3323,Pass,0,0,0,23.025850929940454,0
3324,Pass,0,0,0,23.025850929940454,0
3325,Pass,0,0,0,23.025850929940454,0
3326,Pass,0,0,0,23.025850929940454,0
3327,Pass,0,0,0,23.025850929940454,0
3328,Pass,0,0,0,23.025850929940454,0
3329,Pass,0,0,0,23.025850929940454,0
3330,Pass,0,0,0,23.025850929940454,0
3331,Pass,0,0,0,23.025850929940454,0
3332,Pass,0,0,0,23.025850929940454,0
3333,Pass,0,0,0,23.025850929940454,0
3334,Pass,0,0,0,23.025850929940454,0
3335,Pass,0,0,0,23.025850929940454,0
3336,Pass,0,0,0,23.025850929940454,0
3337,Pass,0,0,0,23.025850929940454,0
3338,Pass,0,0,0,23.025850929940454,0
3339,Pass,0,0,0,23.025850929940454,0
3340,Pass,0,0,0,23.025850929940454,0
3341,Pass,0,0,0,23.025850929940454,0
3342,Pass,0,0,0,23.025850929940454,0
3343,Pass,0,0,0,23.025850929940454,0
3344,Pass,0,0,0,23.025850929940454,0
3345,Pass,0,0,0,23.025850929940454,0
3346,Pass,0,0,0,23.025850929940454,0
3347,Pass,0,0,0,23.025850929940454,0
3348,Pass,0,0,0,23.025850929940454,0
3349,Pass,0,0,0,23.025850929940454,0
3350,Pass,0,0,0,23.025850929940454,0
3351,Pass,0,0,0,23.025850929940454,0
3352,Pass,0,0,0,23.025850929940454,0
3353,Pass,0,0,0,23.025850929940454,0
3354,Pass,0,0,0,23.025850929940454,0
3355,Pass,0,0,0,23.025850929940454,0
3356,Pass,0,0,0,23.025850929940454,0
3357,Pass,0,0,0,23.025850929940454,0
3358,Pass,0,0,0,23.025850929940454,0
3359,Pass,0,0,0,23.025850929940454,0
3360,Pass,0,0,0,23.025850929940454,0
3361,Pass,0,0,0,23.025850929940454,0
3362,Pass,0,0,0,23.025850929940454,0
3363,Pass,0,0,0,23.025850929940454,0
3364,Pass,0,0,0,23.025850929940454,0
3365,Pass,0,0,0,23.025850929940454,0
3366,Pass,0,0,0,23.025850929940454,0
3367,Pass,0,0,0,23.025850929940454,0
3368,Pass,0,0,0,23.025850929940454,0
3369,Pass,0,0,0,23.025850929940454,0
3370,Pass,0,0,0,23.025850929940454,0
3371,Pass,0,0,0,23.025850929940454,0
3372,Pass,0,0,0,23.025850929940454,0
3373,Pass,0,0,0,23.025850929940454,0
3374,Pass,0,0,0,23.025850929940454,0
3375,Pass,0,0,0,23.025850929940454,0
3376,Pass,0,0,0,23.025850929940454,0
3377,Pass,0,0,0,23.025850929940454,0
3378,Pass,0,0,0,23.025850929940454,0
3379,Pass,0,0,0,23.025850929940454,0
3380,Pass,0,0,0,23.025850929940454,0
3381,Pass,0,0,0,23.025850929940454,0
3382,Pass,0,0,0,23.025850929940454,0
3383,Pass,0,0,0,23.025850929940454,0
3384,Pass,0,0,0,23.025850929940454,0
3385,Pass,0,0,0,23.025850929940454,0
3386,Pass,0,0,0,23.025850929940454,0
3387,Pass,0,0,0,23.025850929940454,0
3388,Pass,0,0,0,23.025850929940454,0
3389,Pass,0,0,0,23.025850929940454,0
3390,Pass,0,0,0,23.025850929940454,0
3391,Pass,0,0,0,23.025850929940454,0
3392,Pass,0,0,0,23.025850929940454,0
3393,Pass,0,0,0,23.025850929940454,0
3394,Pass,0,0,0,23.025850929940454,0
3395,Pass,0,0,0,23.025850929940454,0
3396,Pass,0,0,0,23.025850929940454,0
3397,Pass,0,0,0,23.025850929940454,0
3398,Pass,0,0,0,23.025850929940454,0
3399,Pass,0,0,0,23.025850929940454,0
3400,Pass,0,0,0,23.025850929940454,0
3401,Pass,0,0,0,23.025850929940454,0
3402,Pass,0,0,0,23.025850929940454,0
3403,Pass,0,0,0,23.025850929940454,0
3404,Pass,0,0,0,23.025850929940454,0
3405,Pass,0,0,0,23.025850929940454,0
3406,Pass,0,0,0,23.025850929940454,0
3407,Pass,0,0,0,23.025850929940454,0
3408,Pass,0,0,0,23.025850929940454,0
3409,Pass,0,0,0,23.025850929940454,0
3410,Pass,0,0,0,23.025850929940454,0
3411,Pass,0,0,0,23.025850929940454,0
3412,Pass,0,0,0,23.025850929940454,0
3413,Pass,0,0,0,23.025850929940454,0
3414,Pass,0,0,0,23.025850929940454,0
3415,Pass,0,0,0,23.025850929940454,0
3416,Pass,0,0,0,23.025850929940454,0
3417,Pass,0,0,0,23.025850929940454,0
3418,Pass,0,0,0,23.025850929940454,0
3419,Pass,0,0,0,23.025850929940454,0
3420,Pass,0,0,0,23.025850929940454,0
3421,Pass,0,0,0,23.025850929940454,0
3422,Pass,0,0,0,23.025850929940454,0
3423,Pass,0,0,0,23.025850929940454,0
3424,Pass,0,0,0,23.025850929940454,0
3425,Pass,0,0,0,23.025850929940454,0
3426,Pass,0,0,0,23.025850929940454,0
3427,Pass,0,0,0,23.025850929940454,0
3428,Pass,0,0,0,23.025850929940454,0
3429,Pass,0,0,0,23.025850929940454,0
3430,Pass,0,0,0,23.025850929940454,0
3431,Pass,0,0,0,23.025850929940454,0
3432,Pass,0,0,0,23.025850929940454,0
3433,Pass,0,0,0,23.025850929940454,0
3434,Pass,0,0,0,23.025850929940454,0
3435,Pass,0,0,0,23.025850929940454,0
3436,Pass,0,0,0,23.025850929940454,0
3437,Pass,0,0,0,-0.0,0
3438,Pass,0,0,0,-0.0,0
3439,Pass,0,0,0,-0.0,0
3440,Pass,0,0,0,-0.0,0
3441,Pass,0,0,0,-0.0,0
3442,Pass,0,0,0,-0.0,0
3443,Pass,0,0,0,-0.0,0
3444,Pass,0,0,0,-0.0,0
3445,Pass,0,0,0,-0.0,0
3446,Pass,0,0,0,-0.0,0
3447,Pass,0,0,0,-0.0,0
3448,Pass,0,0,0,-0.0,0
3449,Pass,0,0,0,-0.0,0
3450,Pass,0,0,0,-0.0,0
3451,Pass,0,0,0,-0.0,0
3452,Pass,0,0,0,-0.0,0
3453,Pass,0,0,0,-0.0,0
3454,Pass,0,0,0,-0.0,0
3455,Pass,0,0,0,-0.0,0
3456,Pass,0,0,0,-0.0,0
3457,Pass,0,0,0,-0.0,0
3458,Pass,0,0,0,-0.0,0
3459,Pass,0,0,0,-0.0,0
3460,Pass,0,0,0,23.025850929940454,0
3461,Pass,0,0,0,3.710627720265657,0
3462,Pass,0,0,0,23.025850929940454,0
3463,Pass,0,0,0,23.025850929940454,0
3464,Pass,0,0,0,23.025850929940454,0
3465,Pass,0,0,0,23.025850929940454,0
3466,Pass,0,0,0,23.025850929940454,0
3467,Pass,0,0,0,23.025850929940454,0
3468,Pass,0,0,0,23.025850929940454,0
3469,Pass,0,0,0,23.025850929940454,0
3470,Pass,0,0,0,23.025850929940454,0
3471,Pass,0,0,0,23.025850929940454,0
3472,Pass,0,0,0,-0.0,0
3473,Pass,0,0,0,-0.0,0
3474,Pass,0,0,0,-0.0,0
3475,Pass,0,0,0,-0.0,0
3476,Pass,0,0,0,-0.0,0
3477,Pass,0,0,0,-0.0,0
3478,Pass,0,0,0,3.187051863958358,0
3479,Pass,0,0,0,23.025850929940454,0
3480,Pass,0,0,0,23.025850929940454,0
3481,Pass,0,0,0,23.025850929940454,0
3482,Pass,0,0,0,23.025850929940454,0
3483,Pass,0,0,0,12.359214880206185,0
3484,Pass,0,0,0,21.373489958827804,0
3485,Pass,0,0,0,23.025850929940454,0
3486,Pass,0,0,0,23.025850929940454,0
3487,Pass,0,0,0,23.025850929940454,0
3488,Pass,0,0,0,-0.0,0
3489,Pass,0,0,0,-0.0,0
3490,Pass,0,0,0,-0.0,0
3491,Pass,0,0,0,15.350549886662579,0
3492,Pass,0,0,0,-0.0,0
